Standort_ID,Datum,Koord_Ost,Koord_Nord,Velo,year,day_of_year,Niederschlag,Temperatur Durchschnitt,weekday,weekend,is_holiday
60,2022-01-01,2682731,1247708,134.0,2022,1,0.0,2.6,5,True,True
732,2022-01-01,2681319,1248665,447.0,2022,1,0.0,2.6,5,True,True
1037,2022-01-01,2681339,1248647,1141.0,2022,1,0.0,2.6,5,True,True
2977,2022-01-01,2682681,1250570,259.0,2022,1,0.0,2.6,5,True,True
2978,2022-01-01,2683406,1251617,97.0,2022,1,0.0,2.6,5,True,True
2979,2022-01-01,2681858,1251991,206.0,2022,1,0.0,2.6,5,True,True
2980,2022-01-01,2682945,1248225,550.0,2022,1,0.0,2.6,5,True,True
2982,2022-01-01,2683447,1247063,306.0,2022,1,0.0,2.6,5,True,True
2986,2022-01-01,2684578,1251966,339.0,2022,1,0.0,2.6,5,True,True
2989,2022-01-01,2682278,1248324,1213.0,2022,1,0.0,2.6,5,True,True
2991,2022-01-01,2682756,1247323,521.0,2022,1,0.0,2.6,5,True,True
2993,2022-01-01,2683573,1248545,315.0,2022,1,0.0,2.6,5,True,True
2996,2022-01-01,2679339,1249346,291.0,2022,1,0.0,2.6,5,True,True
2997,2022-01-01,2682933,1248821,321.0,2022,1,0.0,2.6,5,True,True
3003,2022-01-01,2679767,1248986,162.0,2022,1,0.0,2.6,5,True,True
3008,2022-01-01,2683457,1247065,414.0,2022,1,0.0,2.6,5,True,True
3012,2022-01-01,2682647,1250364,376.0,2022,1,0.0,2.6,5,True,True
3598,2022-01-01,2684006,1246566,562.0,2022,1,0.0,2.6,5,True,True
3927,2022-01-01,2682873,1245891,497.0,2022,1,0.0,2.6,5,True,True
4241,2022-01-01,2682297,1248328,383.0,2022,1,0.0,2.6,5,True,True
4242,2022-01-01,2682337,1248451,386.0,2022,1,0.0,2.6,5,True,True
60,2022-01-02,2682731,1247708,189.0,2022,2,0.0,4.9,6,True,True
732,2022-01-02,2681319,1248665,407.0,2022,2,0.0,4.9,6,True,True
1037,2022-01-02,2681339,1248647,1008.0,2022,2,0.0,4.9,6,True,True
2977,2022-01-02,2682681,1250570,299.0,2022,2,0.0,4.9,6,True,True
2978,2022-01-02,2683406,1251617,103.0,2022,2,0.0,4.9,6,True,True
2979,2022-01-02,2681858,1251991,215.0,2022,2,0.0,4.9,6,True,True
2980,2022-01-02,2682945,1248225,625.0,2022,2,0.0,4.9,6,True,True
2982,2022-01-02,2683447,1247063,362.0,2022,2,0.0,4.9,6,True,True
2986,2022-01-02,2684578,1251966,360.0,2022,2,0.0,4.9,6,True,True
2989,2022-01-02,2682278,1248324,1313.0,2022,2,0.0,4.9,6,True,True
2991,2022-01-02,2682756,1247323,600.0,2022,2,0.0,4.9,6,True,True
2993,2022-01-02,2683573,1248545,382.0,2022,2,0.0,4.9,6,True,True
2996,2022-01-02,2679339,1249346,273.0,2022,2,0.0,4.9,6,True,True
2997,2022-01-02,2682933,1248821,340.0,2022,2,0.0,4.9,6,True,True
3003,2022-01-02,2679767,1248986,165.0,2022,2,0.0,4.9,6,True,True
3008,2022-01-02,2683457,1247065,420.0,2022,2,0.0,4.9,6,True,True
3012,2022-01-02,2682647,1250364,444.0,2022,2,0.0,4.9,6,True,True
3598,2022-01-02,2684006,1246566,632.0,2022,2,0.0,4.9,6,True,True
3927,2022-01-02,2682873,1245891,489.0,2022,2,0.0,4.9,6,True,True
4241,2022-01-02,2682297,1248328,356.0,2022,2,0.0,4.9,6,True,True
4242,2022-01-02,2682337,1248451,392.0,2022,2,0.0,4.9,6,True,True
60,2022-01-03,2682731,1247708,676.0,2022,3,0.0,10.2,0,False,False
732,2022-01-03,2681319,1248665,795.0,2022,3,0.0,10.2,0,False,False
1037,2022-01-03,2681339,1248647,1903.0,2022,3,0.0,10.2,0,False,False
2977,2022-01-03,2682681,1250570,785.0,2022,3,0.0,10.2,0,False,False
2978,2022-01-03,2683406,1251617,358.0,2022,3,0.0,10.2,0,False,False
2979,2022-01-03,2681858,1251991,526.0,2022,3,0.0,10.2,0,False,False
2980,2022-01-03,2682945,1248225,1122.0,2022,3,0.0,10.2,0,False,False
2982,2022-01-03,2683447,1247063,650.0,2022,3,0.0,10.2,0,False,False
2986,2022-01-03,2684578,1251966,580.0,2022,3,0.0,10.2,0,False,False
2989,2022-01-03,2682278,1248324,2557.0,2022,3,0.0,10.2,0,False,False
2991,2022-01-03,2682756,1247323,1116.0,2022,3,0.0,10.2,0,False,False
2993,2022-01-03,2683573,1248545,1389.0,2022,3,0.0,10.2,0,False,False
2996,2022-01-03,2679339,1249346,387.0,2022,3,0.0,10.2,0,False,False
2997,2022-01-03,2682933,1248821,694.0,2022,3,0.0,10.2,0,False,False
3003,2022-01-03,2679767,1248986,492.0,2022,3,0.0,10.2,0,False,False
3008,2022-01-03,2683457,1247065,932.0,2022,3,0.0,10.2,0,False,False
3012,2022-01-03,2682647,1250364,1083.0,2022,3,0.0,10.2,0,False,False
3598,2022-01-03,2684006,1246566,1486.0,2022,3,0.0,10.2,0,False,False
3927,2022-01-03,2682873,1245891,704.0,2022,3,0.0,10.2,0,False,False
4241,2022-01-03,2682297,1248328,727.0,2022,3,0.0,10.2,0,False,False
4242,2022-01-03,2682337,1248451,672.0,2022,3,0.0,10.2,0,False,False
60,2022-01-04,2682731,1247708,646.0,2022,4,6.4,11.0,1,False,False
732,2022-01-04,2681319,1248665,832.0,2022,4,6.4,11.0,1,False,False
1037,2022-01-04,2681339,1248647,2050.0,2022,4,6.4,11.0,1,False,False
2977,2022-01-04,2682681,1250570,749.0,2022,4,6.4,11.0,1,False,False
2978,2022-01-04,2683406,1251617,321.0,2022,4,6.4,11.0,1,False,False
2979,2022-01-04,2681858,1251991,493.0,2022,4,6.4,11.0,1,False,False
2980,2022-01-04,2682945,1248225,1268.0,2022,4,6.4,11.0,1,False,False
2982,2022-01-04,2683447,1247063,689.0,2022,4,6.4,11.0,1,False,False
2986,2022-01-04,2684578,1251966,478.0,2022,4,6.4,11.0,1,False,False
2989,2022-01-04,2682278,1248324,2610.0,2022,4,6.4,11.0,1,False,False
2991,2022-01-04,2682756,1247323,1184.0,2022,4,6.4,11.0,1,False,False
2993,2022-01-04,2683573,1248545,1273.0,2022,4,6.4,11.0,1,False,False
2996,2022-01-04,2679339,1249346,410.0,2022,4,6.4,11.0,1,False,False
2997,2022-01-04,2682933,1248821,705.0,2022,4,6.4,11.0,1,False,False
3003,2022-01-04,2679767,1248986,456.0,2022,4,6.4,11.0,1,False,False
3008,2022-01-04,2683457,1247065,966.0,2022,4,6.4,11.0,1,False,False
3012,2022-01-04,2682647,1250364,991.0,2022,4,6.4,11.0,1,False,False
3598,2022-01-04,2684006,1246566,1420.0,2022,4,6.4,11.0,1,False,False
3927,2022-01-04,2682873,1245891,731.0,2022,4,6.4,11.0,1,False,False
4241,2022-01-04,2682297,1248328,770.0,2022,4,6.4,11.0,1,False,False
4242,2022-01-04,2682337,1248451,656.0,2022,4,6.4,11.0,1,False,False
60,2022-01-05,2682731,1247708,518.0,2022,5,10.9,1.7,2,False,False
732,2022-01-05,2681319,1248665,749.0,2022,5,10.9,1.7,2,False,False
1037,2022-01-05,2681339,1248647,1859.0,2022,5,10.9,1.7,2,False,False
2977,2022-01-05,2682681,1250570,690.0,2022,5,10.9,1.7,2,False,False
2978,2022-01-05,2683406,1251617,328.0,2022,5,10.9,1.7,2,False,False
2979,2022-01-05,2681858,1251991,443.0,2022,5,10.9,1.7,2,False,False
2980,2022-01-05,2682945,1248225,990.0,2022,5,10.9,1.7,2,False,False
2982,2022-01-05,2683447,1247063,517.0,2022,5,10.9,1.7,2,False,False
2986,2022-01-05,2684578,1251966,417.0,2022,5,10.9,1.7,2,False,False
2989,2022-01-05,2682278,1248324,2271.0,2022,5,10.9,1.7,2,False,False
2991,2022-01-05,2682756,1247323,1091.0,2022,5,10.9,1.7,2,False,False
2993,2022-01-05,2683573,1248545,1145.0,2022,5,10.9,1.7,2,False,False
2996,2022-01-05,2679339,1249346,401.0,2022,5,10.9,1.7,2,False,False
2997,2022-01-05,2682933,1248821,581.0,2022,5,10.9,1.7,2,False,False
3003,2022-01-05,2679767,1248986,385.0,2022,5,10.9,1.7,2,False,False
3008,2022-01-05,2683457,1247065,777.0,2022,5,10.9,1.7,2,False,False
3012,2022-01-05,2682647,1250364,959.0,2022,5,10.9,1.7,2,False,False
3598,2022-01-05,2684006,1246566,1210.0,2022,5,10.9,1.7,2,False,False
3927,2022-01-05,2682873,1245891,477.0,2022,5,10.9,1.7,2,False,False
4241,2022-01-05,2682297,1248328,722.0,2022,5,10.9,1.7,2,False,False
4242,2022-01-05,2682337,1248451,646.0,2022,5,10.9,1.7,2,False,False
60,2022-01-06,2682731,1247708,500.0,2022,6,1.1,-0.1,3,False,False
732,2022-01-06,2681319,1248665,745.0,2022,6,1.1,-0.1,3,False,False
1037,2022-01-06,2681339,1248647,1696.0,2022,6,1.1,-0.1,3,False,False
2977,2022-01-06,2682681,1250570,589.0,2022,6,1.1,-0.1,3,False,False
2978,2022-01-06,2683406,1251617,246.0,2022,6,1.1,-0.1,3,False,False
2979,2022-01-06,2681858,1251991,391.0,2022,6,1.1,-0.1,3,False,False
2980,2022-01-06,2682945,1248225,1030.0,2022,6,1.1,-0.1,3,False,False
2982,2022-01-06,2683447,1247063,545.0,2022,6,1.1,-0.1,3,False,False
2986,2022-01-06,2684578,1251966,417.0,2022,6,1.1,-0.1,3,False,False
2989,2022-01-06,2682278,1248324,2354.0,2022,6,1.1,-0.1,3,False,False
2991,2022-01-06,2682756,1247323,1274.0,2022,6,1.1,-0.1,3,False,False
2993,2022-01-06,2683573,1248545,1089.0,2022,6,1.1,-0.1,3,False,False
2996,2022-01-06,2679339,1249346,401.0,2022,6,1.1,-0.1,3,False,False
2997,2022-01-06,2682933,1248821,497.0,2022,6,1.1,-0.1,3,False,False
3003,2022-01-06,2679767,1248986,352.0,2022,6,1.1,-0.1,3,False,False
3008,2022-01-06,2683457,1247065,762.0,2022,6,1.1,-0.1,3,False,False
3012,2022-01-06,2682647,1250364,872.0,2022,6,1.1,-0.1,3,False,False
3598,2022-01-06,2684006,1246566,1144.0,2022,6,1.1,-0.1,3,False,False
3927,2022-01-06,2682873,1245891,507.0,2022,6,1.1,-0.1,3,False,False
4241,2022-01-06,2682297,1248328,705.0,2022,6,1.1,-0.1,3,False,False
4242,2022-01-06,2682337,1248451,635.0,2022,6,1.1,-0.1,3,False,False
60,2022-01-07,2682731,1247708,516.0,2022,7,1.0,0.3,4,False,False
732,2022-01-07,2681319,1248665,681.0,2022,7,1.0,0.3,4,False,False
1037,2022-01-07,2681339,1248647,1699.0,2022,7,1.0,0.3,4,False,False
2977,2022-01-07,2682681,1250570,547.0,2022,7,1.0,0.3,4,False,False
2978,2022-01-07,2683406,1251617,274.0,2022,7,1.0,0.3,4,False,False
2979,2022-01-07,2681858,1251991,382.0,2022,7,1.0,0.3,4,False,False
2980,2022-01-07,2682945,1248225,947.0,2022,7,1.0,0.3,4,False,False
2982,2022-01-07,2683447,1247063,499.0,2022,7,1.0,0.3,4,False,False
2986,2022-01-07,2684578,1251966,399.0,2022,7,1.0,0.3,4,False,False
2989,2022-01-07,2682278,1248324,2350.0,2022,7,1.0,0.3,4,False,False
2991,2022-01-07,2682756,1247323,1279.0,2022,7,1.0,0.3,4,False,False
2993,2022-01-07,2683573,1248545,1041.0,2022,7,1.0,0.3,4,False,False
2996,2022-01-07,2679339,1249346,367.0,2022,7,1.0,0.3,4,False,False
2997,2022-01-07,2682933,1248821,493.0,2022,7,1.0,0.3,4,False,False
3003,2022-01-07,2679767,1248986,390.0,2022,7,1.0,0.3,4,False,False
3008,2022-01-07,2683457,1247065,763.0,2022,7,1.0,0.3,4,False,False
3012,2022-01-07,2682647,1250364,811.0,2022,7,1.0,0.3,4,False,False
3598,2022-01-07,2684006,1246566,1140.0,2022,7,1.0,0.3,4,False,False
3927,2022-01-07,2682873,1245891,460.0,2022,7,1.0,0.3,4,False,False
4241,2022-01-07,2682297,1248328,711.0,2022,7,1.0,0.3,4,False,False
4242,2022-01-07,2682337,1248451,627.0,2022,7,1.0,0.3,4,False,False
60,2022-01-08,2682731,1247708,433.0,2022,8,1.2,2.3,5,True,False
732,2022-01-08,2681319,1248665,497.0,2022,8,1.2,2.3,5,True,False
1037,2022-01-08,2681339,1248647,1301.0,2022,8,1.2,2.3,5,True,False
2977,2022-01-08,2682681,1250570,397.0,2022,8,1.2,2.3,5,True,False
2978,2022-01-08,2683406,1251617,323.0,2022,8,1.2,2.3,5,True,False
2979,2022-01-08,2681858,1251991,237.0,2022,8,1.2,2.3,5,True,False
2980,2022-01-08,2682945,1248225,804.0,2022,8,1.2,2.3,5,True,False
2982,2022-01-08,2683447,1247063,348.0,2022,8,1.2,2.3,5,True,False
2986,2022-01-08,2684578,1251966,355.0,2022,8,1.2,2.3,5,True,False
2989,2022-01-08,2682278,1248324,2035.0,2022,8,1.2,2.3,5,True,False
2991,2022-01-08,2682756,1247323,1119.0,2022,8,1.2,2.3,5,True,False
2993,2022-01-08,2683573,1248545,507.0,2022,8,1.2,2.3,5,True,False
2996,2022-01-08,2679339,1249346,217.0,2022,8,1.2,2.3,5,True,False
2997,2022-01-08,2682933,1248821,394.0,2022,8,1.2,2.3,5,True,False
3003,2022-01-08,2679767,1248986,286.0,2022,8,1.2,2.3,5,True,False
3008,2022-01-08,2683457,1247065,544.0,2022,8,1.2,2.3,5,True,False
3012,2022-01-08,2682647,1250364,561.0,2022,8,1.2,2.3,5,True,False
3598,2022-01-08,2684006,1246566,643.0,2022,8,1.2,2.3,5,True,False
3927,2022-01-08,2682873,1245891,293.0,2022,8,1.2,2.3,5,True,False
4241,2022-01-08,2682297,1248328,574.0,2022,8,1.2,2.3,5,True,False
4242,2022-01-08,2682337,1248451,561.0,2022,8,1.2,2.3,5,True,False
60,2022-01-09,2682731,1247708,181.0,2022,9,12.4,2.4,6,True,False
732,2022-01-09,2681319,1248665,429.0,2022,9,12.4,2.4,6,True,False
1037,2022-01-09,2681339,1248647,952.0,2022,9,12.4,2.4,6,True,False
2977,2022-01-09,2682681,1250570,251.0,2022,9,12.4,2.4,6,True,False
2978,2022-01-09,2683406,1251617,102.0,2022,9,12.4,2.4,6,True,False
2979,2022-01-09,2681858,1251991,192.0,2022,9,12.4,2.4,6,True,False
2980,2022-01-09,2682945,1248225,525.0,2022,9,12.4,2.4,6,True,False
2982,2022-01-09,2683447,1247063,168.0,2022,9,12.4,2.4,6,True,False
2986,2022-01-09,2684578,1251966,171.0,2022,9,12.4,2.4,6,True,False
2989,2022-01-09,2682278,1248324,1125.0,2022,9,12.4,2.4,6,True,False
2991,2022-01-09,2682756,1247323,567.0,2022,9,12.4,2.4,6,True,False
2993,2022-01-09,2683573,1248545,337.0,2022,9,12.4,2.4,6,True,False
2996,2022-01-09,2679339,1249346,212.0,2022,9,12.4,2.4,6,True,False
2997,2022-01-09,2682933,1248821,284.0,2022,9,12.4,2.4,6,True,False
3003,2022-01-09,2679767,1248986,156.0,2022,9,12.4,2.4,6,True,False
3008,2022-01-09,2683457,1247065,282.0,2022,9,12.4,2.4,6,True,False
3012,2022-01-09,2682647,1250364,378.0,2022,9,12.4,2.4,6,True,False
3598,2022-01-09,2684006,1246566,500.0,2022,9,12.4,2.4,6,True,False
3927,2022-01-09,2682873,1245891,210.0,2022,9,12.4,2.4,6,True,False
4241,2022-01-09,2682297,1248328,393.0,2022,9,12.4,2.4,6,True,False
4242,2022-01-09,2682337,1248451,314.0,2022,9,12.4,2.4,6,True,False
60,2022-01-10,2682731,1247708,406.0,2022,10,1.7,0.8,0,False,False
732,2022-01-10,2681319,1248665,602.0,2022,10,1.7,0.8,0,False,False
1037,2022-01-10,2681339,1248647,1391.0,2022,10,1.7,0.8,0,False,False
2977,2022-01-10,2682681,1250570,472.0,2022,10,1.7,0.8,0,False,False
2978,2022-01-10,2683406,1251617,247.0,2022,10,1.7,0.8,0,False,False
2979,2022-01-10,2681858,1251991,382.0,2022,10,1.7,0.8,0,False,False
2980,2022-01-10,2682945,1248225,834.0,2022,10,1.7,0.8,0,False,False
2982,2022-01-10,2683447,1247063,339.0,2022,10,1.7,0.8,0,False,False
2986,2022-01-10,2684578,1251966,359.0,2022,10,1.7,0.8,0,False,False
2989,2022-01-10,2682278,1248324,1922.0,2022,10,1.7,0.8,0,False,False
2991,2022-01-10,2682756,1247323,900.0,2022,10,1.7,0.8,0,False,False
2993,2022-01-10,2683573,1248545,889.0,2022,10,1.7,0.8,0,False,False
2996,2022-01-10,2679339,1249346,321.0,2022,10,1.7,0.8,0,False,False
2997,2022-01-10,2682933,1248821,454.0,2022,10,1.7,0.8,0,False,False
3003,2022-01-10,2679767,1248986,297.0,2022,10,1.7,0.8,0,False,False
3008,2022-01-10,2683457,1247065,653.0,2022,10,1.7,0.8,0,False,False
3012,2022-01-10,2682647,1250364,683.0,2022,10,1.7,0.8,0,False,False
3598,2022-01-10,2684006,1246566,910.0,2022,10,1.7,0.8,0,False,False
3927,2022-01-10,2682873,1245891,419.0,2022,10,1.7,0.8,0,False,False
4241,2022-01-10,2682297,1248328,724.0,2022,10,1.7,0.8,0,False,False
4242,2022-01-10,2682337,1248451,575.0,2022,10,1.7,0.8,0,False,False
60,2022-01-11,2682731,1247708,610.0,2022,11,0.0,1.2,1,False,False
732,2022-01-11,2681319,1248665,837.0,2022,11,0.0,1.2,1,False,False
1037,2022-01-11,2681339,1248647,2003.0,2022,11,0.0,1.2,1,False,False
2977,2022-01-11,2682681,1250570,646.0,2022,11,0.0,1.2,1,False,False
2978,2022-01-11,2683406,1251617,271.0,2022,11,0.0,1.2,1,False,False
2979,2022-01-11,2681858,1251991,453.0,2022,11,0.0,1.2,1,False,False
2980,2022-01-11,2682945,1248225,1045.0,2022,11,0.0,1.2,1,False,False
2982,2022-01-11,2683447,1247063,584.0,2022,11,0.0,1.2,1,False,False
2986,2022-01-11,2684578,1251966,466.0,2022,11,0.0,1.2,1,False,False
2989,2022-01-11,2682278,1248324,2674.0,2022,11,0.0,1.2,1,False,False
2991,2022-01-11,2682756,1247323,949.0,2022,11,0.0,1.2,1,False,False
2993,2022-01-11,2683573,1248545,1314.0,2022,11,0.0,1.2,1,False,False
2996,2022-01-11,2679339,1249346,413.0,2022,11,0.0,1.2,1,False,False
2997,2022-01-11,2682933,1248821,645.0,2022,11,0.0,1.2,1,False,False
3003,2022-01-11,2679767,1248986,450.0,2022,11,0.0,1.2,1,False,False
3008,2022-01-11,2683457,1247065,868.0,2022,11,0.0,1.2,1,False,False
3012,2022-01-11,2682647,1250364,948.0,2022,11,0.0,1.2,1,False,False
3598,2022-01-11,2684006,1246566,1290.0,2022,11,0.0,1.2,1,False,False
3927,2022-01-11,2682873,1245891,646.0,2022,11,0.0,1.2,1,False,False
4241,2022-01-11,2682297,1248328,827.0,2022,11,0.0,1.2,1,False,False
4242,2022-01-11,2682337,1248451,778.0,2022,11,0.0,1.2,1,False,False
60,2022-01-12,2682731,1247708,624.0,2022,12,0.0,-0.7,2,False,False
732,2022-01-12,2681319,1248665,929.0,2022,12,0.0,-0.7,2,False,False
1037,2022-01-12,2681339,1248647,2042.0,2022,12,0.0,-0.7,2,False,False
2977,2022-01-12,2682681,1250570,768.0,2022,12,0.0,-0.7,2,False,False
2978,2022-01-12,2683406,1251617,325.0,2022,12,0.0,-0.7,2,False,False
2979,2022-01-12,2681858,1251991,524.0,2022,12,0.0,-0.7,2,False,False
2980,2022-01-12,2682945,1248225,1199.0,2022,12,0.0,-0.7,2,False,False
2982,2022-01-12,2683447,1247063,662.0,2022,12,0.0,-0.7,2,False,False
2986,2022-01-12,2684578,1251966,467.0,2022,12,0.0,-0.7,2,False,False
2989,2022-01-12,2682278,1248324,2630.0,2022,12,0.0,-0.7,2,False,False
2991,2022-01-12,2682756,1247323,1073.0,2022,12,0.0,-0.7,2,False,False
2993,2022-01-12,2683573,1248545,1337.0,2022,12,0.0,-0.7,2,False,False
2996,2022-01-12,2679339,1249346,441.0,2022,12,0.0,-0.7,2,False,False
2997,2022-01-12,2682933,1248821,583.0,2022,12,0.0,-0.7,2,False,False
3003,2022-01-12,2679767,1248986,415.0,2022,12,0.0,-0.7,2,False,False
3008,2022-01-12,2683457,1247065,955.0,2022,12,0.0,-0.7,2,False,False
3012,2022-01-12,2682647,1250364,1035.0,2022,12,0.0,-0.7,2,False,False
3598,2022-01-12,2684006,1246566,1451.0,2022,12,0.0,-0.7,2,False,False
3927,2022-01-12,2682873,1245891,657.0,2022,12,0.0,-0.7,2,False,False
4241,2022-01-12,2682297,1248328,898.0,2022,12,0.0,-0.7,2,False,False
4242,2022-01-12,2682337,1248451,759.0,2022,12,0.0,-0.7,2,False,False
60,2022-01-13,2682731,1247708,597.0,2022,13,0.0,-1.6,3,False,False
732,2022-01-13,2681319,1248665,866.0,2022,13,0.0,-1.6,3,False,False
1037,2022-01-13,2681339,1248647,2094.0,2022,13,0.0,-1.6,3,False,False
2977,2022-01-13,2682681,1250570,742.0,2022,13,0.0,-1.6,3,False,False
2978,2022-01-13,2683406,1251617,290.0,2022,13,0.0,-1.6,3,False,False
2979,2022-01-13,2681858,1251991,526.0,2022,13,0.0,-1.6,3,False,False
2980,2022-01-13,2682945,1248225,1252.0,2022,13,0.0,-1.6,3,False,False
2982,2022-01-13,2683447,1247063,697.0,2022,13,0.0,-1.6,3,False,False
2986,2022-01-13,2684578,1251966,516.0,2022,13,0.0,-1.6,3,False,False
2989,2022-01-13,2682278,1248324,2833.0,2022,13,0.0,-1.6,3,False,False
2991,2022-01-13,2682756,1247323,1288.0,2022,13,0.0,-1.6,3,False,False
2993,2022-01-13,2683573,1248545,1294.0,2022,13,0.0,-1.6,3,False,False
2996,2022-01-13,2679339,1249346,527.0,2022,13,0.0,-1.6,3,False,False
2997,2022-01-13,2682933,1248821,709.0,2022,13,0.0,-1.6,3,False,False
3003,2022-01-13,2679767,1248986,493.0,2022,13,0.0,-1.6,3,False,False
3008,2022-01-13,2683457,1247065,954.0,2022,13,0.0,-1.6,3,False,False
3012,2022-01-13,2682647,1250364,1067.0,2022,13,0.0,-1.6,3,False,False
3598,2022-01-13,2684006,1246566,1355.0,2022,13,0.0,-1.6,3,False,False
3927,2022-01-13,2682873,1245891,720.0,2022,13,0.0,-1.6,3,False,False
4241,2022-01-13,2682297,1248328,846.0,2022,13,0.0,-1.6,3,False,False
4242,2022-01-13,2682337,1248451,757.0,2022,13,0.0,-1.6,3,False,False
60,2022-01-14,2682731,1247708,626.0,2022,14,0.0,-1.9,4,False,False
732,2022-01-14,2681319,1248665,826.0,2022,14,0.0,-1.9,4,False,False
1037,2022-01-14,2681339,1248647,2043.0,2022,14,0.0,-1.9,4,False,False
2977,2022-01-14,2682681,1250570,665.0,2022,14,0.0,-1.9,4,False,False
2978,2022-01-14,2683406,1251617,335.0,2022,14,0.0,-1.9,4,False,False
2979,2022-01-14,2681858,1251991,448.0,2022,14,0.0,-1.9,4,False,False
2980,2022-01-14,2682945,1248225,1216.0,2022,14,0.0,-1.9,4,False,False
2982,2022-01-14,2683447,1247063,675.0,2022,14,0.0,-1.9,4,False,False
2986,2022-01-14,2684578,1251966,462.0,2022,14,0.0,-1.9,4,False,False
2989,2022-01-14,2682278,1248324,2896.0,2022,14,0.0,-1.9,4,False,False
2991,2022-01-14,2682756,1247323,1323.0,2022,14,0.0,-1.9,4,False,False
2993,2022-01-14,2683573,1248545,1132.0,2022,14,0.0,-1.9,4,False,False
2996,2022-01-14,2679339,1249346,497.0,2022,14,0.0,-1.9,4,False,False
2997,2022-01-14,2682933,1248821,647.0,2022,14,0.0,-1.9,4,False,False
3003,2022-01-14,2679767,1248986,463.0,2022,14,0.0,-1.9,4,False,False
3008,2022-01-14,2683457,1247065,964.0,2022,14,0.0,-1.9,4,False,False
3012,2022-01-14,2682647,1250364,922.0,2022,14,0.0,-1.9,4,False,False
3598,2022-01-14,2684006,1246566,1305.0,2022,14,0.0,-1.9,4,False,False
3927,2022-01-14,2682873,1245891,638.0,2022,14,0.0,-1.9,4,False,False
4241,2022-01-14,2682297,1248328,916.0,2022,14,0.0,-1.9,4,False,False
4242,2022-01-14,2682337,1248451,836.0,2022,14,0.0,-1.9,4,False,False
60,2022-01-15,2682731,1247708,462.0,2022,15,0.0,-1.7,5,True,False
732,2022-01-15,2681319,1248665,577.0,2022,15,0.0,-1.7,5,True,False
1037,2022-01-15,2681339,1248647,1405.0,2022,15,0.0,-1.7,5,True,False
2977,2022-01-15,2682681,1250570,358.0,2022,15,0.0,-1.7,5,True,False
2978,2022-01-15,2683406,1251617,335.0,2022,15,0.0,-1.7,5,True,False
2979,2022-01-15,2681858,1251991,292.0,2022,15,0.0,-1.7,5,True,False
2980,2022-01-15,2682945,1248225,931.0,2022,15,0.0,-1.7,5,True,False
2982,2022-01-15,2683447,1247063,396.0,2022,15,0.0,-1.7,5,True,False
2986,2022-01-15,2684578,1251966,306.0,2022,15,0.0,-1.7,5,True,False
2989,2022-01-15,2682278,1248324,2025.0,2022,15,0.0,-1.7,5,True,False
2991,2022-01-15,2682756,1247323,1105.0,2022,15,0.0,-1.7,5,True,False
2993,2022-01-15,2683573,1248545,460.0,2022,15,0.0,-1.7,5,True,False
2996,2022-01-15,2679339,1249346,271.0,2022,15,0.0,-1.7,5,True,False
2997,2022-01-15,2682933,1248821,475.0,2022,15,0.0,-1.7,5,True,False
3003,2022-01-15,2679767,1248986,347.0,2022,15,0.0,-1.7,5,True,False
3008,2022-01-15,2683457,1247065,583.0,2022,15,0.0,-1.7,5,True,False
3012,2022-01-15,2682647,1250364,532.0,2022,15,0.0,-1.7,5,True,False
3598,2022-01-15,2684006,1246566,681.0,2022,15,0.0,-1.7,5,True,False
3927,2022-01-15,2682873,1245891,450.0,2022,15,0.0,-1.7,5,True,False
4241,2022-01-15,2682297,1248328,600.0,2022,15,0.0,-1.7,5,True,False
4242,2022-01-15,2682337,1248451,588.0,2022,15,0.0,-1.7,5,True,False
60,2022-01-16,2682731,1247708,172.0,2022,16,0.0,-0.3,6,True,False
732,2022-01-16,2681319,1248665,478.0,2022,16,0.0,-0.3,6,True,False
1037,2022-01-16,2681339,1248647,1101.0,2022,16,0.0,-0.3,6,True,False
2977,2022-01-16,2682681,1250570,306.0,2022,16,0.0,-0.3,6,True,False
2978,2022-01-16,2683406,1251617,123.0,2022,16,0.0,-0.3,6,True,False
2979,2022-01-16,2681858,1251991,169.0,2022,16,0.0,-0.3,6,True,False
2980,2022-01-16,2682945,1248225,710.0,2022,16,0.0,-0.3,6,True,False
2982,2022-01-16,2683447,1247063,332.0,2022,16,0.0,-0.3,6,True,False
2986,2022-01-16,2684578,1251966,272.0,2022,16,0.0,-0.3,6,True,False
2989,2022-01-16,2682278,1248324,1335.0,2022,16,0.0,-0.3,6,True,False
2991,2022-01-16,2682756,1247323,663.0,2022,16,0.0,-0.3,6,True,False
2993,2022-01-16,2683573,1248545,415.0,2022,16,0.0,-0.3,6,True,False
2996,2022-01-16,2679339,1249346,276.0,2022,16,0.0,-0.3,6,True,False
2997,2022-01-16,2682933,1248821,414.0,2022,16,0.0,-0.3,6,True,False
3003,2022-01-16,2679767,1248986,187.0,2022,16,0.0,-0.3,6,True,False
3008,2022-01-16,2683457,1247065,442.0,2022,16,0.0,-0.3,6,True,False
3012,2022-01-16,2682647,1250364,447.0,2022,16,0.0,-0.3,6,True,False
3598,2022-01-16,2684006,1246566,506.0,2022,16,0.0,-0.3,6,True,False
3927,2022-01-16,2682873,1245891,430.0,2022,16,0.0,-0.3,6,True,False
4241,2022-01-16,2682297,1248328,487.0,2022,16,0.0,-0.3,6,True,False
